,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_modifiedcatboostclassifier__border_count,param_modifiedcatboostclassifier__depth,param_modifiedcatboostclassifier__iterations,param_modifiedcatboostclassifier__l2_leaf_reg,param_modifiedcatboostclassifier__loss_function,param_modifiedcatboostclassifier__rsm,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
21,80.46567034721375,6.9218871332364715,5.851382811864217,0.2870751770079785,64,4,102,6.803843700063333,MultiClassOneVsAll,0.8037372792899162,"{'modifiedcatboostclassifier__border_count': 64, 'modifiedcatboostclassifier__depth': 4, 'modifiedcatboostclassifier__iterations': 102, 'modifiedcatboostclassifier__l2_leaf_reg': 6.803843700063333, 'modifiedcatboostclassifier__loss_function': 'MultiClassOneVsAll', 'modifiedcatboostclassifier__rsm': 0.8037372792899162}",0.48720828638146657,0.47385167001892103,0.479228770070202,0.48009624215686325,0.0054872082172939315,45
22,99.08080005645752,1.7897632761481628,5.1499418417612715,1.470144167194336,128,3,265,4.260258224710654,MultiClass,0.996038387509077,"{'modifiedcatboostclassifier__border_count': 128, 'modifiedcatboostclassifier__depth': 3, 'modifiedcatboostclassifier__iterations': 265, 'modifiedcatboostclassifier__l2_leaf_reg': 4.260258224710654, 'modifiedcatboostclassifier__loss_function': 'MultiClass', 'modifiedcatboostclassifier__rsm': 0.996038387509077}",0.5095703080108974,0.5098172887959314,0.5080024247790321,0.509130007195287,0.0008036713491344277,33
23,650.9093904495239,8.871205574512755,7.327400763829549,1.1461734395239571,64,3,3271,6.874361929439316,MultiClass,0.9464086724711278,"{'modifiedcatboostclassifier__border_count': 64, 'modifiedcatboostclassifier__depth': 3, 'modifiedcatboostclassifier__iterations': 3271, 'modifiedcatboostclassifier__l2_leaf_reg': 6.874361929439316, 'modifiedcatboostclassifier__loss_function': 'MultiClass', 'modifiedcatboostclassifier__rsm': 0.9464086724711278}",0.5812847200056532,0.5918214321427511,0.5667671913448831,0.5799577811644291,0.01027129724055179,9
24,177.92540486653647,4.616938970083996,6.715499718983968,2.5054947054654426,128,4,320,12.726731862499372,MultiClassOneVsAll,0.775439081200236,"{'modifiedcatboostclassifier__border_count': 128, 'modifiedcatboostclassifier__depth': 4, 'modifiedcatboostclassifier__iterations': 320, 'modifiedcatboostclassifier__l2_leaf_reg': 12.726731862499372, 'modifiedcatboostclassifier__loss_function': 'MultiClassOneVsAll', 'modifiedcatboostclassifier__rsm': 0.775439081200236}",0.5104589736622608,0.5194331867183244,0.5016833163672434,0.5105251589159429,0.007246505352508421,31
25,107.19555838902791,2.056971093244346,9.150430043538412,0.8713946134166426,64,3,341,25.583131064177937,MultiClass,0.8252542798196405,"{'modifiedcatboostclassifier__border_count': 64, 'modifiedcatboostclassifier__depth': 3, 'modifiedcatboostclassifier__iterations': 341, 'modifiedcatboostclassifier__l2_leaf_reg': 25.583131064177937, 'modifiedcatboostclassifier__loss_function': 'MultiClass', 'modifiedcatboostclassifier__rsm': 0.8252542798196405}",0.5051867652217394,0.5040008231918544,0.5122633425671188,0.5071503103269042,0.0036477334187745947,34
26,1584.5155522823334,1.6262559137367105,1.1355859438578289,0.7615447975109831,254,4,4211,5.822394837624679,MultiClass,0.7188085645913571,"{'modifiedcatboostclassifier__border_count': 254, 'modifiedcatboostclassifier__depth': 4, 'modifiedcatboostclassifier__iterations': 4211, 'modifiedcatboostclassifier__l2_leaf_reg': 5.822394837624679, 'modifiedcatboostclassifier__loss_function': 'MultiClass', 'modifiedcatboostclassifier__rsm': 0.7188085645913571}",0.5944059648771896,0.6001684792359308,0.5718497351027861,0.5888080597386355,0.012219935181901625,3
27,132.47674202919006,3.8350015980777177,6.489927053451538,0.46630248121704543,128,3,325,6.272899501066168,MultiClass,0.48346222503494785,"{'modifiedcatboostclassifier__border_count': 128, 'modifiedcatboostclassifier__depth': 3, 'modifiedcatboostclassifier__iterations': 325, 'modifiedcatboostclassifier__l2_leaf_reg': 6.272899501066168, 'modifiedcatboostclassifier__loss_function': 'MultiClass', 'modifiedcatboostclassifier__rsm': 0.48346222503494785}",0.5063841251737454,0.5130779172224789,0.5221517913092171,0.5138712779018137,0.006461521477978229,30
28,872.2857958475748,15.225738535906727,8.337565660476685,2.121610612407053,128,3,3108,0.48177911787274275,MultiClass,0.6699649107012648,"{'modifiedcatboostclassifier__border_count': 128, 'modifiedcatboostclassifier__depth': 3, 'modifiedcatboostclassifier__iterations': 3108, 'modifiedcatboostclassifier__l2_leaf_reg': 0.48177911787274275, 'modifiedcatboostclassifier__loss_function': 'MultiClass', 'modifiedcatboostclassifier__rsm': 0.6699649107012648}",0.5786028581360252,0.5955008540326908,0.5751444085520847,0.5830827069069336,0.008893743190538664,5
29,415.64227390289307,2.417255083621722,4.333809932072957,1.8279509186817477,128,4,946,6.074672854971613,MultiClassOneVsAll,0.4209972413734975,"{'modifiedcatboostclassifier__border_count': 128, 'modifiedcatboostclassifier__depth': 4, 'modifiedcatboostclassifier__iterations': 946, 'modifiedcatboostclassifier__l2_leaf_reg': 6.074672854971613, 'modifiedcatboostclassifier__loss_function': 'MultiClassOneVsAll', 'modifiedcatboostclassifier__rsm': 0.4209972413734975}",0.550931014453825,0.5660070705203799,0.5572209814061331,0.5580530221267793,0.006182830282380774,20
30,136.74488957722983,5.059776059912254,6.425808668136597,1.446129929963593,254,4,174,0.46950595912458887,MultiClassOneVsAll,0.9919233550156721,"{'modifiedcatboostclassifier__border_count': 254, 'modifiedcatboostclassifier__depth': 4, 'modifiedcatboostclassifier__iterations': 174, 'modifiedcatboostclassifier__l2_leaf_reg': 0.46950595912458887, 'modifiedcatboostclassifier__loss_function': 'MultiClassOneVsAll', 'modifiedcatboostclassifier__rsm': 0.9919233550156721}",0.5016920365919406,0.498446062287376,0.5052178852988589,0.5017853280593918,0.002765372090471354,38
31,657.7051336765289,9.122172851500306,6.837647120157878,0.3753019631769347,128,4,1570,0.4759650122917785,MultiClass,0.452311661200533,"{'modifiedcatboostclassifier__border_count': 128, 'modifiedcatboostclassifier__depth': 4, 'modifiedcatboostclassifier__iterations': 1570, 'modifiedcatboostclassifier__l2_leaf_reg': 0.4759650122917785, 'modifiedcatboostclassifier__loss_function': 'MultiClass', 'modifiedcatboostclassifier__rsm': 0.452311661200533}",0.5850916087091036,0.5874690166923802,0.568351351626176,0.5803039923425533,0.00850733927268435,8
32,1074.1366778214772,12.129431576528999,4.018383661905925,1.3762576667049644,254,4,2686,19.338230975761373,MultiClass,0.2624929346763748,"{'modifiedcatboostclassifier__border_count': 254, 'modifiedcatboostclassifier__depth': 4, 'modifiedcatboostclassifier__iterations': 2686, 'modifiedcatboostclassifier__l2_leaf_reg': 19.338230975761373, 'modifiedcatboostclassifier__loss_function': 'MultiClass', 'modifiedcatboostclassifier__rsm': 0.2624929346763748}",0.5724372263067877,0.584745659469397,0.5582490808956921,0.5718106555572923,0.010826252420427607,17
33,883.1058878103892,18.890645570543025,5.7006200949351,1.3253597455436588,128,4,2107,16.106005606140968,MultiClassOneVsAll,0.6691007386145933,"{'modifiedcatboostclassifier__border_count': 128, 'modifiedcatboostclassifier__depth': 4, 'modifiedcatboostclassifier__iterations': 2107, 'modifiedcatboostclassifier__l2_leaf_reg': 16.106005606140968, 'modifiedcatboostclassifier__loss_function': 'MultiClassOneVsAll', 'modifiedcatboostclassifier__rsm': 0.6691007386145933}",0.5631488589147651,0.5749470932474001,0.5635734524502056,0.5672231348707902,0.005464413336628527,19
34,396.2826136747996,2.810213714640089,7.382249752680461,1.3859548040119976,128,4,1531,2.4221811502982202,MultiClass,0.15058811505423722,"{'modifiedcatboostclassifier__border_count': 128, 'modifiedcatboostclassifier__depth': 4, 'modifiedcatboostclassifier__iterations': 1531, 'modifiedcatboostclassifier__l2_leaf_reg': 2.4221811502982202, 'modifiedcatboostclassifier__loss_function': 'MultiClass', 'modifiedcatboostclassifier__rsm': 0.15058811505423722}",0.566987315423446,0.5791136171037634,0.57871446442347,0.5749384656502264,0.005624673214932531,14
35,122.05588022867839,1.8292428948552977,8.289315144220987,2.5519724403153226,128,3,247,10.161191885226204,MultiClassOneVsAll,0.829990562424058,"{'modifiedcatboostclassifier__border_count': 128, 'modifiedcatboostclassifier__depth': 3, 'modifiedcatboostclassifier__iterations': 247, 'modifiedcatboostclassifier__l2_leaf_reg': 10.161191885226204, 'modifiedcatboostclassifier__loss_function': 'MultiClassOneVsAll', 'modifiedcatboostclassifier__rsm': 0.829990562424058}",0.49575865661404234,0.496413752167783,0.5079822947882077,0.5000515678566777,0.005614244371418362,39
36,144.67885224024454,5.270024303302949,5.829370021820068,0.36629044661387583,64,3,768,0.3852984229281713,MultiClass,0.27949026091785567,"{'modifiedcatboostclassifier__border_count': 64, 'modifiedcatboostclassifier__depth': 3, 'modifiedcatboostclassifier__iterations': 768, 'modifiedcatboostclassifier__l2_leaf_reg': 0.3852984229281713, 'modifiedcatboostclassifier__loss_function': 'MultiClass', 'modifiedcatboostclassifier__rsm': 0.27949026091785567}",0.5426544334116012,0.5567670848681079,0.5487377344416867,0.5493864175737987,0.005779695790012057,23
37,49.51191282272339,1.0311632697354347,0.0,0.0,64,4,613,16.837095297968602,MultiClass,1.028081293465591,"{'modifiedcatboostclassifier__border_count': 64, 'modifiedcatboostclassifier__depth': 4, 'modifiedcatboostclassifier__iterations': 613, 'modifiedcatboostclassifier__l2_leaf_reg': 16.837095297968602, 'modifiedcatboostclassifier__loss_function': 'MultiClass', 'modifiedcatboostclassifier__rsm': 1.028081293465591}",,,,,,46
