,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_onevsrestclassifier__estimator__C,param_onevsrestclassifier__estimator__gamma,param_onevsrestclassifier__estimator__tol,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
38,110.21549487113953,8.96870567389191,20.513515758514405,2.794167278846995,0.13527821070347631,scale,0.01211965612131689,"{'onevsrestclassifier__estimator__C': 0.13527821070347631, 'onevsrestclassifier__estimator__gamma': 'scale', 'onevsrestclassifier__estimator__tol': 0.01211965612131689}",0.4919305637688474,0.5104584759799793,0.5019576139031078,0.5175732781996576,0.48436763896813717,0.5012575141639458,0.012030061361909379,38
39,108.05556759834289,8.536387679960312,18.737113809585573,2.4116091574985377,0.15295398277813735,scale,0.011972771895424405,"{'onevsrestclassifier__estimator__C': 0.15295398277813735, 'onevsrestclassifier__estimator__gamma': 'scale', 'onevsrestclassifier__estimator__tol': 0.011972771895424405}",0.4964333666745292,0.5134290103165322,0.5015783246610612,0.5284792439312385,0.48968186149743176,0.5059203614161586,0.013695460712652714,36
40,100.39290146827697,7.950436957051304,20.33922152519226,3.3881960118400314,0.18703923501768496,scale,0.041526299451467005,"{'onevsrestclassifier__estimator__C': 0.18703923501768496, 'onevsrestclassifier__estimator__gamma': 'scale', 'onevsrestclassifier__estimator__tol': 0.041526299451467005}",0.4983964668837856,0.5234961597116032,0.5205320883085731,0.5280851648384782,0.4969121543532774,0.5134844068191435,0.013155779174041081,33
41,137.42934303283693,9.508802477408333,28.17400770187378,1.4996378029807917,0.018054687897594655,scale,0.069347211937002,"{'onevsrestclassifier__estimator__C': 0.018054687897594655, 'onevsrestclassifier__estimator__gamma': 'scale', 'onevsrestclassifier__estimator__tol': 0.069347211937002}",0.3539957381743332,0.3766009608957116,0.3848420715511745,0.35503552334151384,0.361997778044309,0.36649441440140845,0.012219014978357704,47
42,84.70656309127807,7.390573086290748,14.864047002792358,2.865573663020653,1.8467402585753687,scale,0.02663894909394454,"{'onevsrestclassifier__estimator__C': 1.8467402585753687, 'onevsrestclassifier__estimator__gamma': 'scale', 'onevsrestclassifier__estimator__tol': 0.02663894909394454}",0.5635805078515754,0.5798471308543147,0.5895333218157004,0.5952438880156417,0.5566290712409468,0.5769667839556358,0.014785680581324668,3
43,82.37177872657776,9.748509578215979,14.49460482597351,2.113771452059491,1.2387743772940758,scale,0.009494051075844168,"{'onevsrestclassifier__estimator__C': 1.2387743772940758, 'onevsrestclassifier__estimator__gamma': 'scale', 'onevsrestclassifier__estimator__tol': 0.009494051075844168}",0.5631810893254465,0.5754764315398992,0.5862758678505664,0.5809840080119939,0.5398450838386465,0.5691524961133105,0.016539460728838048,11
44,80.12162528038024,7.197057690148584,14.42170524597168,2.123611640458393,2.012732142826835,scale,0.09302961975762142,"{'onevsrestclassifier__estimator__C': 2.012732142826835, 'onevsrestclassifier__estimator__gamma': 'scale', 'onevsrestclassifier__estimator__tol': 0.09302961975762142}",0.5692324358614133,0.5815984995240056,0.5903493881955828,0.5994010251585544,0.5561864901575226,0.5793535677794157,0.01527742864078425,1
45,97.95930891036987,3.847953341845573,13.87511625289917,1.0143601372496818,0.1880510704021295,scale,0.06684103799636817,"{'onevsrestclassifier__estimator__C': 0.1880510704021295, 'onevsrestclassifier__estimator__gamma': 'scale', 'onevsrestclassifier__estimator__tol': 0.06684103799636817}",0.4982328486960421,0.5235569870778989,0.5191325810526999,0.529405290694813,0.49699563592588103,0.5134646686894669,0.013351561192671484,34
46,103.58420629501343,4.037124546809718,4.324657392501831,1.0018348312325314,0.03366599461480362,scale,0.07173272041185656,"{'onevsrestclassifier__estimator__C': 0.03366599461480362, 'onevsrestclassifier__estimator__gamma': 'scale', 'onevsrestclassifier__estimator__tol': 0.07173272041185656}",0.4108223209757572,0.442671133198821,0.43561836473156657,0.40907311224228315,0.41425087071780664,0.42248716037324696,0.013882816138239527,45
47,92.90022678375244,1.512865496370041,3.4781582355499268,0.6562194815936073,0.14375546764731767,scale,0.018419136200711683,"{'onevsrestclassifier__estimator__C': 0.14375546764731767, 'onevsrestclassifier__estimator__gamma': 'scale', 'onevsrestclassifier__estimator__tol': 0.018419136200711683}",0.4920127904905218,0.5148634536534176,0.49965104786616266,0.5240788063378937,0.48633317039449786,0.5033878537484987,0.014099807933903473,37
48,76.61923136711121,3.218998334695086,6.121402072906494,1.0663629552369152,2.218460698162247,scale,0.002110754618749355,"{'onevsrestclassifier__estimator__C': 2.218460698162247, 'onevsrestclassifier__estimator__gamma': 'scale', 'onevsrestclassifier__estimator__tol': 0.002110754618749355}",0.5651561443402258,0.5796321778667465,0.5923297827094863,0.6005632058148409,0.5480976545753651,0.577155793061333,0.01882900102001958,2
49,64.94209718704224,4.752083311238289,0.8597198963165283,1.3966090484040836,20.689982192171303,scale,0.0005695476192547066,"{'onevsrestclassifier__estimator__C': 20.689982192171303, 'onevsrestclassifier__estimator__gamma': 'scale', 'onevsrestclassifier__estimator__tol': 0.0005695476192547066}",0.5364158966521171,0.5465173676757591,0.5577113467981535,0.5686092677837036,0.5494548836466614,0.551741752511279,0.010840248625790243,18
